date,TAVG,TMAX,TMIN
2010-01-01,,69.0,50.0
2010-01-02,,76.0,55.0
2010-01-03,,80.0,52.0
2010-01-04,,75.0,53.0
2010-01-05,,76.0,52.0
2010-01-06,,73.0,51.0
2010-01-07,,67.0,48.0
2010-01-08,,77.0,50.0
2010-01-09,,75.0,57.0
2010-01-10,,74.0,52.0
2010-01-11,,77.0,50.0
2010-01-12,,66.0,52.0
2010-01-13,,63.0,53.0
2010-01-14,,71.0,50.0
2010-01-15,,73.0,50.0
2010-01-16,,68.0,53.0
2010-01-17,,63.0,52.0
2010-01-18,,62.0,53.0
2010-01-19,,59.0,50.0
2010-01-20,,58.0,50.0
2010-01-21,,58.0,50.0
2010-01-22,,54.0,47.0
2010-01-23,,58.0,43.0
2010-01-24,,60.0,44.0
2010-01-25,,64.0,44.0
2010-01-26,,58.0,47.0
2010-01-27,,66.0,53.0
2010-01-28,,67.0,46.0
2010-01-29,,64.0,49.0
2010-01-30,,59.0,48.0
2010-01-31,,62.0,46.0
2010-02-01,,64.0,49.0
2010-02-02,,61.0,51.0
2010-02-03,,65.0,49.0
2010-02-04,,63.0,53.0
2010-02-05,,56.0,53.0
2010-02-06,,59.0,52.0
2010-02-07,,60.0,44.0
2010-02-08,,60.0,48.0
2010-02-09,,57.0,44.0
2010-02-10,,62.0,41.0
2010-02-11,,62.0,47.0
2010-02-12,,62.0,49.0
2010-02-13,,68.0,49.0
2010-02-14,,77.0,51.0
2010-02-15,,79.0,54.0
2010-02-16,,80.0,53.0
2010-02-17,,75.0,54.0
2010-02-18,,62.0,55.0
2010-02-19,,60.0,53.0
2010-02-20,,60.0,51.0
2010-02-21,,62.0,53.0
2010-02-22,,70.0,53.0
2010-02-23,,65.0,46.0
2010-02-24,,62.0,52.0
2010-02-25,,65.0,53.0
2010-02-26,,71.0,54.0
2010-02-27,,61.0,51.0
2010-02-28,,63.0,46.0
2010-03-01,,65.0,50.0
2010-03-02,,63.0,55.0
2010-03-03,,62.0,54.0
2010-03-04,,60.0,51.0
2010-03-05,,64.0,47.0
2010-03-06,,61.0,51.0
2010-03-07,,63.0,50.0
2010-03-08,,61.0,52.0
2010-03-09,,60.0,48.0
2010-03-10,,61.0,50.0
2010-03-11,,64.0,46.0
2010-03-12,,65.0,47.0
2010-03-13,,60.0,50.0
2010-03-14,,65.0,49.0
2010-03-15,,76.0,49.0
2010-03-16,,85.0,57.0
2010-03-17,,83.0,59.0
2010-03-18,,72.0,55.0
2010-03-19,,69.0,53.0
2010-03-20,,75.0,53.0
2010-03-21,,69.0,52.0
2010-03-22,,64.0,51.0
2010-03-23,,66.0,55.0
2010-03-24,,69.0,53.0
2010-03-25,,62.0,54.0
2010-03-26,,68.0,52.0
2010-03-27,,82.0,51.0
2010-03-28,,81.0,55.0
2010-03-29,,72.0,55.0
2010-03-30,,64.0,57.0
2010-03-31,,62.0,53.0
2010-04-01,,59.0,49.0
2010-04-02,,63.0,49.0
2010-04-03,,64.0,51.0
2010-04-04,,61.0,52.0
2010-04-05,,62.0,52.0
2010-04-06,,66.0,49.0
2010-04-07,,77.0,52.0
2010-04-08,,79.0,56.0
2010-04-09,,71.0,55.0
2010-04-10,,62.0,56.0
2010-04-11,,63.0,53.0
2010-04-12,,61.0,52.0
2010-04-13,,62.0,48.0
2010-04-14,,64.0,50.0
2010-04-15,,65.0,53.0
2010-04-16,,64.0,53.0
2010-04-17,,69.0,53.0
2010-04-18,,67.0,53.0
2010-04-19,,66.0,57.0
2010-04-20,,65.0,54.0
2010-04-21,,61.0,50.0
2010-04-22,,59.0,47.0
2010-04-23,,63.0,46.0
2010-04-24,,64.0,54.0
2010-04-25,,63.0,53.0
2010-04-26,,61.0,53.0
2010-04-27,,61.0,56.0
2010-04-28,,64.0,55.0
2010-04-29,,65.0,53.0
2010-04-30,,68.0,56.0
2010-05-01,,67.0,52.0
2010-05-02,,69.0,54.0
2010-05-03,,70.0,56.0
2010-05-04,,67.0,55.0
2010-05-05,,66.0,56.0
2010-05-06,,67.0,56.0
2010-05-07,,70.0,57.0
2010-05-08,,69.0,58.0
2010-05-09,,64.0,55.0
2010-05-10,,65.0,51.0
2010-05-11,,65.0,54.0
2010-05-12,,68.0,51.0
2010-05-13,,69.0,57.0
2010-05-14,,65.0,56.0
2010-05-15,,64.0,55.0
2010-05-16,,65.0,57.0
2010-05-17,,61.0,55.0
2010-05-18,,65.0,56.0
2010-05-19,,63.0,55.0
2010-05-20,,69.0,56.0
2010-05-21,,68.0,56.0
2010-05-22,,66.0,54.0
2010-05-23,,63.0,52.0
2010-05-24,,65.0,52.0
2010-05-25,,65.0,51.0
2010-05-26,,65.0,55.0
2010-05-27,,66.0,57.0
2010-05-28,,68.0,54.0
2010-05-29,,75.0,54.0
2010-05-30,,74.0,57.0
2010-05-31,,73.0,60.0
2010-06-01,,67.0,59.0
2010-06-02,,68.0,59.0
2010-06-03,,68.0,57.0
2010-06-04,,67.0,60.0
2010-06-05,,70.0,61.0
2010-06-06,,70.0,62.0
2010-06-07,,69.0,60.0
2010-06-08,,69.0,60.0
2010-06-09,,68.0,60.0
2010-06-10,,70.0,63.0
2010-06-11,,70.0,60.0
2010-06-12,,70.0,60.0
2010-06-13,,68.0,60.0
2010-06-14,,69.0,59.0
2010-06-15,,72.0,61.0
2010-06-16,,70.0,61.0
2010-06-17,,70.0,60.0
2010-06-18,,70.0,61.0
2010-06-19,,70.0,60.0
2010-06-20,,70.0,58.0
2010-06-21,,68.0,60.0
2010-06-22,,69.0,59.0
2010-06-23,,68.0,59.0
2010-06-24,,68.0,60.0
2010-06-25,,70.0,61.0
2010-06-26,,68.0,61.0
2010-06-27,,70.0,60.0
2010-06-28,,69.0,62.0
2010-06-29,,68.0,62.0
2010-06-30,,68.0,60.0
2010-07-01,,69.0,61.0
2010-07-02,,69.0,59.0
2010-07-03,,72.0,61.0
2010-07-04,,72.0,61.0
2010-07-05,,67.0,61.0
2010-07-06,,66.0,58.0
2010-07-07,,67.0,60.0
2010-07-08,,65.0,60.0
2010-07-09,,67.0,60.0
2010-07-10,,69.0,61.0
2010-07-11,,70.0,62.0
2010-07-12,,68.0,61.0
2010-07-13,,74.0,60.0
2010-07-14,,79.0,63.0
2010-07-15,,78.0,66.0
2010-07-16,,79.0,64.0
2010-07-17,,76.0,63.0
2010-07-18,,74.0,65.0
2010-07-19,,75.0,63.0
2010-07-20,,71.0,61.0
2010-07-21,,70.0,62.0
2010-07-22,,70.0,63.0
2010-07-23,,68.0,59.0
2010-07-24,,68.0,59.0
2010-07-25,,69.0,61.0
2010-07-26,,69.0,60.0
2010-07-27,,67.0,60.0
2010-07-28,,68.0,59.0
2010-07-29,,70.0,59.0
2010-07-30,,68.0,59.0
2010-07-31,,71.0,59.0
2010-08-01,,70.0,57.0
2010-08-02,,67.0,58.0
2010-08-03,,67.0,59.0
2010-08-04,,69.0,58.0
2010-08-05,,69.0,59.0
2010-08-06,,69.0,59.0
2010-08-07,,69.0,59.0
2010-08-08,,70.0,60.0
2010-08-09,,68.0,59.0
2010-08-10,,70.0,59.0
2010-08-11,,70.0,60.0
2010-08-12,,69.0,59.0
2010-08-13,,67.0,59.0
2010-08-14,,67.0,59.0
2010-08-15,,68.0,59.0
2010-08-16,,68.0,60.0
2010-08-17,,76.0,63.0
2010-08-18,,80.0,65.0
2010-08-19,,76.0,63.0
2010-08-20,,73.0,62.0
2010-08-21,,71.0,60.0
2010-08-22,,80.0,61.0
2010-08-23,,83.0,61.0
2010-08-24,,79.0,65.0
2010-08-25,,73.0,63.0
2010-08-26,,70.0,61.0
2010-08-27,,69.0,60.0
2010-08-28,,70.0,62.0
2010-08-29,,71.0,60.0
2010-08-30,,71.0,58.0
2010-08-31,,73.0,61.0
2010-09-01,,67.0,58.0
2010-09-02,,66.0,58.0
2010-09-03,,66.0,57.0
2010-09-04,,74.0,56.0
2010-09-05,,71.0,59.0
2010-09-06,,73.0,62.0
2010-09-07,,69.0,63.0
2010-09-08,,68.0,62.0
2010-09-09,,71.0,61.0
2010-09-10,,70.0,60.0
2010-09-11,,64.0,57.0
2010-09-12,,65.0,57.0
2010-09-13,,68.0,58.0
2010-09-14,,73.0,59.0
2010-09-15,,68.0,57.0
2010-09-16,,66.0,56.0
2010-09-17,,69.0,57.0
2010-09-18,,68.0,59.0
2010-09-19,,70.0,57.0
2010-09-20,,69.0,60.0
2010-09-21,,68.0,61.0
2010-09-22,,70.0,61.0
2010-09-23,,74.0,57.0
2010-09-24,,77.0,61.0
2010-09-25,,84.0,63.0
2010-09-26,,87.0,63.0
2010-09-27,,105.0,70.0
2010-09-28,,94.0,72.0
2010-09-29,,82.0,68.0
2010-09-30,,81.0,64.0
2010-10-01,,76.0,66.0
2010-10-02,,80.0,64.0
2010-10-03,,71.0,63.0
2010-10-04,,64.0,59.0
2010-10-05,,66.0,59.0
2010-10-06,,66.0,59.0
2010-10-07,,69.0,60.0
2010-10-08,,72.0,56.0
2010-10-09,,76.0,59.0
2010-10-10,,79.0,61.0
2010-10-11,,81.0,63.0
2010-10-12,,71.0,63.0
2010-10-13,,68.0,61.0
2010-10-14,,69.0,62.0
2010-10-15,,66.0,63.0
2010-10-16,,65.0,62.0
2010-10-17,,64.0,60.0
2010-10-18,,67.0,62.0
2010-10-19,,69.0,62.0
2010-10-20,,66.0,61.0
2010-10-21,,66.0,62.0
2010-10-22,,67.0,61.0
2010-10-23,,68.0,60.0
2010-10-24,,68.0,58.0
2010-10-25,,75.0,62.0
2010-10-26,,70.0,57.0
2010-10-27,,84.0,55.0
2010-10-28,,83.0,60.0
2010-10-29,,78.0,57.0
2010-10-30,,66.0,58.0
2010-10-31,,66.0,54.0
2010-11-01,,77.0,56.0
2010-11-02,,89.0,59.0
2010-11-03,,98.0,65.0
2010-11-04,,96.0,69.0
2010-11-05,,87.0,65.0
2010-11-06,,70.0,62.0
2010-11-07,,67.0,58.0
2010-11-08,,69.0,57.0
2010-11-09,,67.0,49.0
2010-11-10,,64.0,50.0
2010-11-11,,77.0,50.0
2010-11-12,,75.0,48.0
2010-11-13,,78.0,54.0
2010-11-14,,78.0,52.0
2010-11-15,,75.0,54.0
2010-11-16,,66.0,51.0
2010-11-17,,65.0,56.0
2010-11-18,,64.0,55.0
2010-11-19,,62.0,58.0
2010-11-20,,63.0,54.0
2010-11-21,,61.0,51.0
2010-11-22,,60.0,45.0
2010-11-23,,60.0,47.0
2010-11-24,,60.0,49.0
2010-11-25,,62.0,42.0
2010-11-26,,68.0,45.0
2010-11-27,,61.0,42.0
2010-11-28,,60.0,48.0
2010-11-29,,62.0,43.0
2010-11-30,,68.0,42.0
2010-12-01,,69.0,49.0
2010-12-02,,71.0,47.0
2010-12-03,,69.0,49.0
2010-12-04,,64.0,52.0
2010-12-05,,68.0,51.0
2010-12-06,,64.0,52.0
2010-12-07,,74.0,48.0
2010-12-08,,69.0,48.0
2010-12-09,,65.0,50.0
2010-12-10,,68.0,52.0
2010-12-11,,72.0,54.0
2010-12-12,,83.0,67.0
2010-12-13,,78.0,53.0
2010-12-14,,59.0,53.0
2010-12-15,,60.0,55.0
2010-12-16,,61.0,54.0
2010-12-17,,58.0,53.0
2010-12-18,,62.0,57.0
2010-12-19,,63.0,57.0
2010-12-20,,62.0,55.0
2010-12-21,,58.0,53.0
2010-12-22,,62.0,54.0
2010-12-23,,63.0,52.0
2010-12-24,,66.0,49.0
2010-12-25,,61.0,47.0
2010-12-26,,66.0,51.0
2010-12-27,,64.0,45.0
2010-12-28,,66.0,47.0
2010-12-29,,58.0,50.0
2010-12-30,,56.0,47.0
2010-12-31,,57.0,39.0
2011-01-01,,60.0,44.0
2011-01-02,,52.0,46.0
2011-01-03,,59.0,45.0
2011-01-04,,66.0,45.0
2011-01-05,,68.0,45.0
2011-01-06,,69.0,52.0
2011-01-07,,61.0,50.0
2011-01-08,,58.0,50.0
2011-01-09,,56.0,50.0
2011-01-10,,64.0,45.0
2011-01-11,,66.0,50.0
2011-01-12,,72.0,50.0
2011-01-13,,72.0,51.0
2011-01-14,,79.0,52.0
2011-01-15,,81.0,51.0
2011-01-16,,77.0,53.0
2011-01-17,,78.0,55.0
2011-01-18,,80.0,56.0
2011-01-19,,65.0,55.0
2011-01-20,,77.0,51.0
2011-01-21,,75.0,51.0
2011-01-22,,69.0,50.0
2011-01-23,,75.0,47.0
2011-01-24,,73.0,50.0
2011-01-25,,72.0,49.0
2011-01-26,,76.0,48.0
2011-01-27,,74.0,50.0
2011-01-28,,72.0,50.0
2011-01-29,,62.0,47.0
2011-01-30,,59.0,53.0
2011-01-31,,64.0,47.0
2011-02-01,,61.0,49.0
2011-02-02,,62.0,45.0
2011-02-03,,61.0,41.0
2011-02-04,,63.0,44.0
2011-02-05,,62.0,47.0
2011-02-06,,68.0,50.0
2011-02-07,,76.0,51.0
2011-02-08,,66.0,53.0
2011-02-09,,72.0,49.0
2011-02-10,,68.0,42.0
2011-02-11,,73.0,47.0
2011-02-12,,80.0,51.0
2011-02-13,,68.0,50.0
2011-02-14,,62.0,50.0
2011-02-15,,64.0,55.0
2011-02-16,,62.0,53.0
2011-02-17,,59.0,43.0
2011-02-18,,64.0,49.0
2011-02-19,,57.0,46.0
2011-02-20,,56.0,43.0
2011-02-21,,58.0,44.0
2011-02-22,,59.0,45.0
2011-02-23,,60.0,46.0
2011-02-24,,59.0,45.0
2011-02-25,,59.0,51.0
2011-02-26,,54.0,46.0
2011-02-27,,56.0,45.0
2011-02-28,,64.0,44.0
2011-03-01,,60.0,45.0
2011-03-02,,62.0,49.0
2011-03-03,,61.0,54.0
2011-03-04,,69.0,52.0
2011-03-05,,76.0,53.0
2011-03-06,,61.0,52.0
2011-03-07,,64.0,54.0
2011-03-08,,69.0,51.0
2011-03-09,,81.0,53.0
2011-03-10,,72.0,53.0
2011-03-11,,64.0,53.0
2011-03-12,,63.0,50.0
2011-03-13,,64.0,51.0
2011-03-14,,67.0,52.0
2011-03-15,,69.0,53.0
2011-03-16,,64.0,54.0
2011-03-17,,66.0,53.0
2011-03-18,,62.0,49.0
2011-03-19,,58.0,53.0
2011-03-20,,57.0,52.0
2011-03-21,,56.0,49.0
2011-03-22,,58.0,47.0
2011-03-23,,59.0,46.0
2011-03-24,,59.0,44.0
2011-03-25,,60.0,52.0
2011-03-26,,59.0,51.0
2011-03-27,,61.0,54.0
2011-03-28,,62.0,51.0
2011-03-29,,63.0,52.0
2011-03-30,,69.0,54.0
2011-03-31,,83.0,58.0
2011-04-01,,83.0,60.0
2011-04-02,,65.0,58.0
2011-04-03,,65.0,58.0
2011-04-04,,68.0,54.0
2011-04-05,,65.0,57.0
2011-04-06,,68.0,57.0
2011-04-07,,62.0,52.0
2011-04-08,,57.0,48.0
2011-04-09,,59.0,44.0
2011-04-10,,64.0,48.0
2011-04-11,,66.0,53.0
2011-04-12,,65.0,53.0
2011-04-13,,63.0,55.0
2011-04-14,,73.0,52.0
2011-04-15,,79.0,57.0
2011-04-16,,81.0,60.0
2011-04-17,,71.0,59.0
2011-04-18,,67.0,58.0
2011-04-19,,67.0,58.0
2011-04-20,,64.0,56.0
2011-04-21,,65.0,56.0
2011-04-22,,64.0,58.0
2011-04-23,,65.0,58.0
2011-04-24,,65.0,58.0
2011-04-25,,67.0,56.0
2011-04-26,,71.0,57.0
2011-04-27,,76.0,56.0
2011-04-28,,72.0,57.0
2011-04-29,,69.0,55.0
2011-04-30,,77.0,55.0
2011-05-01,,81.0,63.0
2011-05-02,,85.0,58.0
2011-05-03,,87.0,62.0
2011-05-04,,83.0,59.0
2011-05-05,,69.0,57.0
2011-05-06,,66.0,58.0
2011-05-07,,67.0,59.0
2011-05-08,,65.0,56.0
2011-05-09,,65.0,54.0
2011-05-10,,66.0,54.0
2011-05-11,,68.0,56.0
2011-05-12,,67.0,57.0
2011-05-13,,67.0,58.0
2011-05-14,,67.0,57.0
2011-05-15,,65.0,55.0
2011-05-16,,63.0,51.0
2011-05-17,,64.0,52.0
2011-05-18,,64.0,53.0
2011-05-19,,66.0,54.0
2011-05-20,,67.0,55.0
2011-05-21,,66.0,56.0
2011-05-22,,67.0,59.0
2011-05-23,,65.0,57.0
2011-05-24,,66.0,55.0
2011-05-25,,68.0,55.0
2011-05-26,,67.0,57.0
2011-05-27,,69.0,57.0
2011-05-28,,67.0,57.0
2011-05-29,,67.0,55.0
2011-05-30,,69.0,53.0
2011-05-31,,66.0,52.0
2011-06-01,,65.0,53.0
2011-06-02,,68.0,54.0
2011-06-03,,72.0,54.0
2011-06-04,,66.0,55.0
2011-06-05,,70.0,56.0
2011-06-06,,68.0,57.0
2011-06-07,,71.0,55.0
2011-06-08,,67.0,59.0
2011-06-09,,65.0,58.0
2011-06-10,,66.0,59.0
2011-06-11,,65.0,58.0
2011-06-12,,68.0,59.0
2011-06-13,,68.0,58.0
2011-06-14,,67.0,57.0
2011-06-15,,70.0,57.0
2011-06-16,,67.0,61.0
2011-06-17,,68.0,60.0
2011-06-18,,69.0,60.0
2011-06-19,,67.0,60.0
2011-06-20,,69.0,60.0
2011-06-21,,70.0,60.0
2011-06-22,,69.0,59.0
2011-06-23,,71.0,61.0
2011-06-24,,70.0,62.0
2011-06-25,,70.0,61.0
2011-06-26,,71.0,61.0
2011-06-27,,73.0,61.0
2011-06-28,,72.0,62.0
2011-06-29,,70.0,61.0
2011-06-30,,74.0,62.0
2011-07-01,,77.0,63.0
2011-07-02,,73.0,64.0
2011-07-03,,71.0,63.0
2011-07-04,,75.0,63.0
2011-07-05,,77.0,66.0
2011-07-06,,78.0,67.0
2011-07-07,,76.0,67.0
2011-07-08,,74.0,65.0
2011-07-09,,72.0,64.0
2011-07-10,,74.0,64.0
2011-07-11,,75.0,63.0
2011-07-12,,73.0,63.0
2011-07-13,,72.0,63.0
2011-07-14,,72.0,62.0
2011-07-15,,73.0,63.0
2011-07-16,,72.0,62.0
2011-07-17,,72.0,61.0
2011-07-18,,75.0,62.0
2011-07-19,,76.0,64.0
2011-07-20,,70.0,59.0
2011-07-21,,70.0,60.0
2011-07-22,,70.0,62.0
2011-07-23,,72.0,62.0
2011-07-24,,68.0,60.0
2011-07-25,,75.0,65.0
2011-07-26,,76.0,65.0
2011-07-27,,76.0,65.0
2011-07-28,,74.0,66.0
2011-07-29,,71.0,64.0
2011-07-30,,70.0,64.0
2011-07-31,,73.0,63.0
2011-08-01,,74.0,64.0
2011-08-02,,74.0,62.0
2011-08-03,,73.0,61.0
2011-08-04,,72.0,59.0
2011-08-05,,71.0,61.0
2011-08-06,,70.0,59.0
2011-08-07,,70.0,60.0
2011-08-08,,72.0,61.0
2011-08-09,,73.0,60.0
2011-08-10,,73.0,63.0
2011-08-11,,72.0,63.0
2011-08-12,,72.0,62.0
2011-08-13,,71.0,62.0
2011-08-14,,70.0,63.0
2011-08-15,,73.0,64.0
2011-08-16,,72.0,61.0
2011-08-17,,70.0,62.0
2011-08-18,,72.0,62.0
2011-08-19,,72.0,62.0
2011-08-20,,75.0,63.0
2011-08-21,,73.0,62.0
2011-08-22,,71.0,62.0
2011-08-23,,70.0,63.0
2011-08-24,,73.0,63.0
2011-08-25,,78.0,64.0
2011-08-26,,82.0,66.0
2011-08-27,,79.0,66.0
2011-08-28,,76.0,66.0
2011-08-29,,74.0,64.0
2011-08-30,,71.0,62.0
2011-08-31,,72.0,60.0
2011-09-01,,70.0,59.0
2011-09-02,,67.0,58.0
2011-09-03,,67.0,59.0
2011-09-04,,69.0,60.0
2011-09-05,,80.0,63.0
2011-09-06,,84.0,64.0
2011-09-07,,83.0,66.0
2011-09-08,,83.0,63.0
2011-09-09,,72.0,62.0
2011-09-10,,75.0,63.0
2011-09-11,,73.0,64.0
2011-09-12,,73.0,62.0
2011-09-13,,72.0,63.0
2011-09-14,,70.0,62.0
2011-09-15,,73.0,63.0
2011-09-16,,67.0,63.0
2011-09-17,,71.0,62.0
2011-09-18,,70.0,59.0
2011-09-19,,67.0,61.0
2011-09-20,,69.0,60.0
2011-09-21,,69.0,61.0
2011-09-22,,72.0,61.0
2011-09-23,,74.0,61.0
2011-09-24,,68.0,63.0
2011-09-25,,70.0,61.0
2011-09-26,,71.0,61.0
2011-09-27,,74.0,61.0
2011-09-28,,70.0,64.0
2011-09-29,,71.0,62.0
2011-09-30,,68.0,63.0
2011-10-01,,77.0,59.0
2011-10-02,,76.0,64.0
2011-10-03,,71.0,62.0
2011-10-04,,69.0,60.0
2011-10-05,,64.0,57.0
2011-10-06,,65.0,52.0
2011-10-07,,69.0,53.0
2011-10-08,,71.0,55.0
2011-10-09,,74.0,58.0
2011-10-10,,72.0,57.0
2011-10-11,,75.0,58.0
2011-10-12,,86.0,64.0
2011-10-13,,92.0,67.0
2011-10-14,,81.0,62.0
2011-10-15,,68.0,62.0
2011-10-16,,70.0,60.0
2011-10-17,,72.0,59.0
2011-10-18,,63.0,59.0
2011-10-19,,65.0,59.0
2011-10-20,,66.0,60.0
2011-10-21,,66.0,60.0
2011-10-22,,64.0,56.0
2011-10-23,,66.0,57.0
2011-10-24,,64.0,59.0
2011-10-25,,64.0,60.0
2011-10-26,,66.0,58.0
2011-10-27,,72.0,52.0
2011-10-28,,77.0,52.0
2011-10-29,,75.0,53.0
2011-10-30,,75.0,54.0
2011-10-31,,62.0,52.0
2011-11-01,,67.0,55.0
2011-11-02,,84.0,53.0
2011-11-03,,66.0,57.0
2011-11-04,,61.0,53.0
2011-11-05,,61.0,46.0
2011-11-06,,60.0,48.0
2011-11-07,,62.0,46.0
2011-11-08,,68.0,47.0
2011-11-09,,78.0,48.0
2011-11-10,,76.0,59.0
2011-11-11,,71.0,59.0
2011-11-12,,64.0,54.0
2011-11-13,,69.0,54.0
2011-11-14,,65.0,52.0
2011-11-15,,64.0,56.0
2011-11-16,,62.0,55.0
2011-11-17,,67.0,53.0
2011-11-18,,61.0,56.0
2011-11-19,,60.0,52.0
2011-11-20,,54.0,48.0
2011-11-21,,58.0,45.0
2011-11-22,,65.0,45.0
2011-11-23,,65.0,48.0
2011-11-24,,63.0,52.0
2011-11-25,,65.0,50.0
2011-11-26,,73.0,50.0
2011-11-27,,81.0,53.0
2011-11-28,,77.0,50.0
2011-11-29,,75.0,49.0
2011-11-30,,69.0,44.0
2011-12-01,,67.0,52.0
2011-12-02,,64.0,48.0
2011-12-03,,63.0,49.0
2011-12-04,,63.0,42.0
2011-12-05,,64.0,43.0
2011-12-06,,60.0,41.0
2011-12-07,,64.0,44.0
2011-12-08,,66.0,43.0
2011-12-09,,66.0,44.0
2011-12-10,,65.0,48.0
2011-12-11,,59.0,47.0
2011-12-12,,55.0,49.0
2011-12-13,,62.0,49.0
2011-12-14,,60.0,46.0
2011-12-15,,58.0,45.0
2011-12-16,,66.0,42.0
2011-12-17,,65.0,52.0
2011-12-18,,63.0,48.0
2011-12-19,,59.0,49.0
2011-12-20,,64.0,48.0
2011-12-21,,63.0,45.0
2011-12-22,,68.0,46.0
2011-12-23,,67.0,40.0
2011-12-24,,71.0,42.0
2011-12-25,,72.0,44.0
2011-12-26,,68.0,45.0
2011-12-27,,67.0,44.0
2011-12-28,,73.0,46.0
2011-12-29,,69.0,49.0
2011-12-30,,57.0,46.0
2011-12-31,,62.0,44.0
2012-01-01,,81.0,46.0
2012-01-02,,75.0,49.0
2012-01-03,,76.0,50.0
2012-01-04,,85.0,52.0
2012-01-05,,83.0,59.0
2012-01-06,,73.0,52.0
2012-01-07,,60.0,49.0
2012-01-08,,68.0,44.0
2012-01-09,,75.0,47.0
2012-01-10,,67.0,49.0
2012-01-11,,66.0,50.0
2012-01-12,,76.0,52.0
2012-01-13,,79.0,49.0
2012-01-14,,71.0,50.0
2012-01-15,,63.0,49.0
2012-01-16,,57.0,49.0
2012-01-17,,59.0,45.0
2012-01-18,,60.0,44.0
2012-01-19,,62.0,44.0
2012-01-20,,61.0,49.0
2012-01-21,,61.0,54.0
2012-01-22,,62.0,47.0
2012-01-23,,56.0,51.0
2012-01-24,,68.0,46.0
2012-01-25,,79.0,50.0
2012-01-26,,70.0,52.0
2012-01-27,,77.0,53.0
2012-01-28,,74.0,49.0
2012-01-29,,80.0,49.0
2012-01-30,,69.0,47.0
2012-01-31,,63.0,50.0
2012-02-01,,63.0,50.0
2012-02-02,,63.0,48.0
2012-02-03,,73.0,47.0
2012-02-04,,73.0,50.0
2012-02-05,,74.0,50.0
2012-02-06,,69.0,49.0
2012-02-07,,63.0,55.0
2012-02-08,,73.0,53.0
2012-02-09,,78.0,52.0
2012-02-10,,67.0,51.0
2012-02-11,,61.0,53.0
2012-02-12,,61.0,50.0
2012-02-13,,60.0,51.0
2012-02-14,,60.0,45.0
2012-02-15,,58.0,46.0
2012-02-16,,72.0,41.0
2012-02-17,,68.0,48.0
2012-02-18,,60.0,47.0
2012-02-19,,58.0,48.0
2012-02-20,,60.0,48.0
2012-02-21,,72.0,46.0
2012-02-22,,74.0,49.0
2012-02-23,,76.0,49.0
2012-02-24,,64.0,53.0
2012-02-25,,60.0,52.0
2012-02-26,,61.0,49.0
2012-02-27,,57.0,49.0
2012-02-28,,58.0,42.0
2012-02-29,,59.0,44.0
2012-03-01,,62.0,52.0
2012-03-02,,70.0,47.0
2012-03-03,,74.0,50.0
2012-03-04,,87.0,54.0
2012-03-05,,79.0,51.0
2012-03-06,,59.0,50.0
2012-03-07,,62.0,50.0
2012-03-08,,71.0,43.0
2012-03-09,,82.0,51.0
2012-03-10,,72.0,49.0
2012-03-11,,62.0,53.0
2012-03-12,,60.0,53.0
2012-03-13,,60.0,53.0
2012-03-14,,62.0,49.0
2012-03-15,,59.0,52.0
2012-03-16,,59.0,54.0
2012-03-17,,57.0,46.0
2012-03-18,,55.0,45.0
2012-03-19,,57.0,47.0
2012-03-20,,63.0,46.0
2012-03-21,,68.0,49.0
2012-03-22,,63.0,51.0
2012-03-23,,62.0,53.0
2012-03-24,,63.0,51.0
2012-03-25,,56.0,49.0
2012-03-26,,59.0,48.0
2012-03-27,,60.0,48.0
2012-03-28,,61.0,48.0
2012-03-29,,62.0,53.0
2012-03-30,,62.0,54.0
2012-03-31,,62.0,53.0
2012-04-01,,68.0,50.0
2012-04-02,,73.0,52.0
2012-04-03,,71.0,51.0
2012-04-04,,65.0,52.0
2012-04-05,,62.0,51.0
2012-04-06,,67.0,50.0
2012-04-07,,82.0,54.0
2012-04-08,,70.0,50.0
2012-04-09,,67.0,50.0
2012-04-10,,63.0,50.0
2012-04-11,,60.0,54.0
2012-04-12,,61.0,50.0
2012-04-13,,59.0,50.0
2012-04-14,,60.0,45.0
2012-04-15,,62.0,48.0
2012-04-16,,67.0,52.0
2012-04-17,,68.0,52.0
2012-04-18,,67.0,55.0
2012-04-19,,64.0,56.0
2012-04-20,,66.0,56.0
2012-04-21,,63.0,56.0
2012-04-22,,63.0,55.0
2012-04-23,,61.0,55.0
2012-04-24,,69.0,57.0
2012-04-25,,79.0,57.0
2012-04-26,,67.0,57.0
2012-04-27,,66.0,54.0
2012-04-28,,68.0,55.0
2012-04-29,,71.0,57.0
2012-04-30,,64.0,58.0
2012-05-01,,62.0,57.0
2012-05-02,,65.0,58.0
2012-05-03,,65.0,58.0
2012-05-04,,66.0,57.0
2012-05-05,,69.0,54.0
2012-05-06,,69.0,54.0
2012-05-07,,67.0,59.0
2012-05-08,,65.0,58.0
2012-05-09,,71.0,58.0
2012-05-10,,71.0,60.0
2012-05-11,,68.0,59.0
2012-05-12,,66.0,58.0
2012-05-13,,65.0,57.0
2012-05-14,,70.0,57.0
2012-05-15,,68.0,55.0
2012-05-16,,73.0,57.0
2012-05-17,,70.0,59.0
2012-05-18,,67.0,59.0
2012-05-19,,68.0,60.0
2012-05-20,,69.0,59.0
2012-05-21,,68.0,58.0
2012-05-22,,70.0,61.0
